klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_zs_cnt,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,snapshot_first_seen_ts,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,date,is_mature,direction_encoded
114.0,2021-10-01 13:30:00,358.15,358.75,358.15,358.75,289881.0,2s,2s,0.0,sell,False,0.8775100401606403,3.6208729508196753,22.21311475409836,0.010078873748141917,0.10385347509688198,0.23694976272584337,0.28887650027428435,0.0008073803662927435,62.95812143857398,85.56872744785615,76.73477847332013,103.23662539692819,289881.0,1.7200000000000273,1.0,4.980000000000018,29.0,0.013857969723953745,1.7200000000000273,9.0,0.004817522337058587,1.0,2.5,0.10385347509688198,0.28887650027428435,0.23694976272584337,62.95812143857398,85.56872744785615,76.73477847332013,103.23662539692819,17.72529972504879,16.887883990007104,23.09802788532709,0.1675275722462719,0.1675275722462719,0.0,0.0,0.6000000000000227,1.0,115.0,115.0,2021-10-01 13:30:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.8775100401606403,4.980000000000018,29.0,0.013857969723953745,1.7200000000000273,9.0,0.004817522337058587,1.0,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
115.0,2021-10-01 13:35:00,358.69,358.8699,358.6341,358.78,268942.0,2s,2s,0.0,sell,False,0.9015863453815183,3.6208729508196753,22.21311475409836,0.010078873748141917,0.1377204753119019,0.25416482213983105,0.323025059795782,0.0009026380024562298,63.252543487699654,88.70494264443738,80.72483319702587,104.6651615392604,268942.0,1.8399,1.0,4.980000000000018,29.0,0.013857969723953745,1.8399,10.0,0.005153348458112764,1.0,2.5,0.1377204753119019,0.323025059795782,0.25416482213983105,63.252543487699654,88.70494264443738,80.72483319702587,104.6651615392604,19.71265671980474,17.16117320020452,21.94241852949844,0.025091304469033147,0.06574946442627273,0.08990000000000009,0.055900000000008276,0.08999999999997499,1.0,116.0,116.0,2021-10-01 13:35:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.9015863453815183,4.980000000000018,29.0,0.013857969723953745,1.8399,10.0,0.005153348458112764,1.0,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
117.0,2021-10-01 13:45:00,358.79,359.39,358.6408,359.35,585957.0,1p,1p,0.0,sell,False,0.28066528784712735,2.3600000000000136,12.0,0.006610088788057065,0.21304041597333268,0.299181596100293,0.40570180408695933,0.0011331182072470422,68.72945522746319,93.12309444292096,87.09556907420549,105.17814518035192,585957.0,2.3600000000000136,0.0,2.3600000000000136,12.0,0.006610088788057065,2.3600000000000136,0.0,0.0,1.0,1.0,0.21304041597333268,0.40570180408695933,0.299181596100293,68.72945522746319,93.12309444292096,87.09556907420549,105.17814518035192,26.595839524517693,13.81872213967317,21.258910948611312,0.15608015830987548,0.2088998240021697,0.03999999999996362,0.14920000000000755,0.5600000000000023,1.0,118.0,118.0,2021-10-01 13:45:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
121.0,2021-10-01 14:05:00,359.06,359.49,359.06,359.25,474003.0,1p,1p,0.0,sell,False,0.2947236835324318,2.4600000000000364,16.0,0.006890177296025647,0.12781645882906711,0.37879383932888155,0.4427020687434151,0.0012355043551297135,63.67128106779121,79.43329134021106,81.93508680785146,74.42970040493026,474003.0,2.4600000000000364,0.0,2.4600000000000364,16.0,0.006890177296025647,2.4600000000000364,0.0,0.0,1.0,1.0,0.12781645882906711,0.4427020687434151,0.37879383932888155,63.67128106779121,79.43329134021106,81.93508680785146,74.42970040493026,28.48190916089371,10.161662817551466,24.10502560876942,0.05291594719545416,0.11975714365287328,0.2400000000000091,0.0,0.18999999999999773,1.0,122.0,122.0,2021-10-01 14:05:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
124.0,2021-10-01 14:20:00,359.27,359.55,359.27,359.4,297124.0,1p,1p,0.0,sell,False,0.2947236835324318,2.5200000000000387,19.0,0.007058230400806764,0.07629974454527866,0.40723431741662475,0.4453841896892641,0.0012423350224822923,63.477309497865036,77.66942965312982,77.62744913094885,77.75339069749177,297124.0,2.5200000000000387,0.0,2.5200000000000387,19.0,0.007058230400806764,2.5200000000000387,0.0,0.0,1.0,1.0,0.07629974454527866,0.4453841896892641,0.40723431741662475,63.477309497865036,77.66942965312982,77.62744913094885,77.75339069749177,26.881849315069633,11.301369863013091,27.636958353668124,0.03618448520611113,0.07793581429009647,0.1500000000000341,0.0,0.12999999999999545,1.0,125.0,125.0,2021-10-01 14:20:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
125.0,2021-10-01 14:25:00,359.4,359.66,359.33,359.36,270721.0,1p,1p,0.0,sell,False,0.2947236835324318,2.6300000000000523,20.0,0.007366327759572171,0.06044533503245275,0.41478998429568137,0.44501265181190774,0.001241079603051677,62.7418977901027,75.3013361476122,76.8520781365033,72.19985216983002,270721.0,2.6300000000000523,0.0,2.6300000000000523,20.0,0.007366327759572171,2.6300000000000523,0.0,0.0,1.0,1.0,0.06044533503245275,0.44501265181190774,0.41478998429568137,62.7418977901027,75.3013361476122,76.8520781365033,72.19985216983002,29.36888111888224,9.9650349650347,29.18653856993448,-0.011129660545343246,0.09183758661955332,0.26000000000004775,0.03000000000002956,0.03999999999996362,0.0,126.0,126.0,2021-10-01 14:25:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
126.0,2021-10-01 14:30:00,359.36,359.66,359.33,359.56,237233.0,1p,1p,0.0,sell,False,0.2947236835324318,2.6300000000000523,21.0,0.007366327759572171,0.0653033972635042,0.42295290895361937,0.45560460758537147,0.0012703590470225141,64.92969118389391,80.13286355418974,77.9456732757321,84.50724411110502,237233.0,2.6300000000000523,0.0,2.6300000000000523,21.0,0.007366327759572171,2.6300000000000523,0.0,0.0,1.0,1.0,0.0653033972635042,0.45560460758537147,0.42295290895361937,64.92969118389391,80.13286355418974,77.9456732757321,84.50724411110502,29.150176678445856,10.070671378091607,30.57652405926175,0.055654496883345006,0.09183758661955332,0.10000000000002274,0.03000000000002956,0.19999999999998863,1.0,127.0,127.0,2021-10-01 14:30:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
127.0,2021-10-01 14:35:00,359.56,359.76,359.515,359.7,306701.0,1p,1p,0.0,sell,False,0.2947236835324318,2.730000000000018,22.0,0.007646416267540594,0.07508200855663616,0.4323381600231989,0.469879164301517,0.0013098745636606238,66.41630045230676,84.90339051760787,80.26491235635736,94.18034684010891,306701.0,2.730000000000018,0.0,2.730000000000018,22.0,0.007646416267540594,2.730000000000018,0.0,0.0,1.0,1.0,0.07508200855663616,0.469879164301517,0.4323381600231989,66.41630045230676,84.90339051760787,80.26491235635736,94.18034684010891,31.276139410187646,10.18766756032144,32.025340259311044,0.03893647791745087,0.06814736520034062,0.060000000000002274,0.045000000000015916,0.13999999999998636,1.0,128.0,128.0,2021-10-01 14:35:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
128.0,2021-10-01 14:40:00,359.7,359.94,359.57,359.625,402676.0,1p,1p,0.0,sell,False,0.2947236835324318,2.910000000000025,23.0,0.008150575581883946,0.05981939118586421,0.43981558392143194,0.46972527951436405,0.001309201118852934,64.83083503845538,80.96123470404646,80.49701980558706,81.88966450096527,402676.0,2.910000000000025,0.0,2.910000000000025,23.0,0.008150575581883946,2.910000000000025,0.0,0.0,1.0,1.0,0.05981939118586421,0.46972527951436405,0.43981558392143194,64.83083503845538,80.96123470404646,80.49701980558706,81.88966450096527,30.250233426704142,10.644257703080957,33.16230370076425,-0.020850708924100257,0.10290068693161401,0.2400000000000091,0.05500000000000682,0.07499999999998863,0.0,129.0,129.0,2021-10-01 14:40:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
129.0,2021-10-01 14:45:00,359.615,360.0,359.61,359.9899,264408.0,1p,1p,0.0,sell,False,0.2947236835324318,2.9700000000000273,24.0,0.008318628686665063,0.08567194857484639,0.4505245774932877,0.4933605517807109,0.0013747352777247366,68.74067491921195,87.01725991763952,82.6704331762712,95.71091340037614,264408.0,2.9700000000000273,0.0,2.9700000000000273,24.0,0.008318628686665063,2.9700000000000273,0.0,0.0,1.0,1.0,0.08567194857484639,0.4933605517807109,0.4505245774932877,68.74067491921195,87.01725991763952,82.6704331762712,95.71091340037614,28.316270964932063,10.346329775647737,34.11348723924099,0.10425037887740174,0.10845082172353003,0.010100000000022646,0.0049999999999954525,0.37489999999996826,1.0,130.0,130.0,2021-10-01 14:45:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
130.0,2021-10-01 14:50:00,359.985,360.456,359.8,360.44,371993.0,1p,1p,0.0,sell,False,0.2947236835324318,3.4260000000000446,25.0,0.009595832283001555,0.14661873340639142,0.4688519191690867,0.5421612858722824,0.0015102298581586187,72.76299073691818,91.01480694179227,85.45189109811156,102.14063862915373,371993.0,3.4260000000000446,0.0,3.4260000000000446,25.0,0.009595832283001555,3.4260000000000446,0.0,0.0,1.0,1.0,0.14661873340639142,0.5421612858722824,0.4688519191690867,72.76299073691818,91.01480694179227,85.45189109811156,102.14063862915373,33.68308494285957,9.523491278486608,35.670843387714285,0.12639415531202247,0.1823235130628143,0.016000000000019554,0.18500000000000227,0.4549999999999841,1.0,131.0,131.0,2021-10-01 14:50:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
131.0,2021-10-01 14:55:00,360.43,360.5599,360.26,360.33,254877.0,1p,1p,0.0,sell,False,0.2947236835324318,3.5299000000000547,26.0,0.009886844242780872,0.15454424818007584,0.48816995019159626,0.5654420742816342,0.0015746456470226205,70.37951255878247,89.23491127625005,86.71289782415772,94.2789381804347,254877.0,3.5299000000000547,0.0,3.5299000000000547,26.0,0.009886844242780872,3.5299000000000547,0.0,0.0,1.0,1.0,0.15454424818007584,0.5654420742816342,0.48816995019159626,70.37951255878247,89.23491127625005,86.71289782415772,94.2789381804347,28.35853248794269,10.296428764969976,36.460531899014384,-0.027744638348645434,0.08324543385333828,0.12990000000002055,0.06999999999999318,0.10000000000002274,0.0,132.0,132.0,2021-10-01 14:55:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
132.0,2021-10-01 15:00:00,360.32,360.74,360.32,360.7,420245.0,1p,1p,0.0,sell,False,0.2947236835324318,3.7100000000000364,27.0,0.010391283645632122,0.18973430915576928,0.5118867388360674,0.606753893413952,0.0016891305728708665,73.52139196625097,91.9162447057082,88.44734678467455,98.85404054777547,420245.0,3.7100000000000364,0.0,3.7100000000000364,27.0,0.010391283645632122,3.7100000000000364,0.0,0.0,1.0,1.0,0.18973430915576928,0.606753893413952,0.5118867388360674,73.52139196625097,91.9162447057082,88.44734678467455,98.85404054777547,31.217110544247976,10.167858862983175,37.48921311805042,0.1054618117229117,0.11656305506217138,0.040000000000020464,0.0,0.37999999999999545,1.0,133.0,133.0,2021-10-01 15:00:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
133.0,2021-10-01 15:05:00,360.7,360.8,360.61,360.7849,291853.0,1p,1p,0.0,sell,False,0.2947236835324318,3.7700000000000387,28.0,0.01055933675041324,0.20334726356491206,0.5373051467816814,0.6389787785641374,0.001778263578703931,74.19770278353974,94.26842617568714,90.38770658167874,102.02986536370395,291853.0,3.7700000000000387,0.0,3.7700000000000387,28.0,0.01055933675041324,3.7700000000000387,0.0,0.0,1.0,1.0,0.20334726356491206,0.6389787785641374,0.5373051467816814,74.19770278353974,94.26842617568714,90.38770658167874,102.02986536370395,34.56903302202095,4.201760919804035,40.406063834811654,0.023537565844193135,0.05268850004159555,0.015100000000018099,0.08999999999997499,0.08490000000000464,1.0,134.0,134.0,2021-10-01 15:05:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
134.0,2021-10-01 15:10:00,360.7941,361.06,360.71,361.05,361816.0,1p,1p,0.0,sell,False,0.2967622650964831,4.03000000000003,29.0,0.01128756687113136,0.22525890852515795,0.5654625103473261,0.6780919646099051,0.0018864447939643627,76.23855151324717,95.98627255643129,92.25389523992959,103.45102718943468,361816.0,4.03000000000003,0.0,4.03000000000003,29.0,0.01128756687113136,4.03000000000003,0.0,0.0,1.0,1.0,0.22525890852515795,0.6780919646099051,0.5654625103473261,76.23855151324717,95.98627255643129,92.25389523992959,103.45102718943468,39.76257707600925,4.225974375228458,43.2903468609588,0.07092688045619286,0.09703085581215458,0.009999999999990905,0.08410000000003492,0.2558999999999969,1.0,135.0,135.0,2021-10-01 15:10:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,0.0,1
135.0,2021-10-01 15:15:00,361.05,361.25,360.67,360.755,514025.0,1p,1p,0.0,sell,False,0.2967622650964831,4.220000000000027,30.0,0.01181973503627154,0.17922140968788258,0.5878651865583114,0.6774758914022527,0.0018842260993552858,69.63778511789292,87.81409524895611,90.77396190960509,81.89436192765814,514025.0,4.220000000000027,0.0,4.220000000000027,30.0,0.01181973503627154,4.220000000000027,0.0,0.0,1.0,1.0,0.17922140968788258,0.6774758914022527,0.5878651865583114,69.63778511789292,87.81409524895611,90.77396190960509,81.89436192765814,35.91537439907114,4.115303316560712,45.87241153777934,-0.08170613488436945,0.16081182244156267,0.19999999999998863,0.08499999999997954,0.2950000000000159,0.0,136.0,136.0,2021-10-01 15:15:00,1.025996709234034,142.8860103626943,0.0,,765.9170984455959,359.6750518134715,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-01,1.0,1
195.0,2021-10-04 04:40:00,357.46,357.66,357.46,357.66,3000.0,2s,2s,1.0,buy,False,0.2596153846153929,3.6208729508196753,22.21311475409836,0.010078873748141917,-0.4159481860682869,-0.4738361072423724,-0.6818102002765158,-0.0018985873789317872,25.00840265819933,11.671496886360718,17.508832628742688,-0.003174598403219875,3000.0,3.7900000000000205,1.0,4.160000000000025,14.0,0.01173881144534123,3.7900000000000205,61.0,0.010491349480968915,1.0,2.5,-0.4159481860682869,-0.6818102002765158,-0.4738361072423724,25.00840265819933,11.671496886360718,17.508832628742688,-0.003174598403219875,5.994920455747047,60.143214928217105,47.14986193949992,0.05595031611929881,0.05595031611929881,0.0,0.0,0.20000000000004547,1.0,255.0,255.0,2021-10-04 09:35:00,0.5004753117485778,312.0,1.0,best_within_2.0d,507.0,359.45,0.5898811438954007,3.191144000000005,28.64,0.008882949891172361,1.642282000000007,10.42,0.004598259089317599,0.2596153846153929,4.160000000000025,14.0,0.01173881144534123,3.7900000000000205,61.0,0.010491349480968915,1.0,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-04,1.0,0
199.0,2021-10-04 05:00:00,358.31,358.63,358.31,358.5,860.0,2,2,0.0,sell,False,0.3087071240105566,3.6208729508196753,22.21311475409836,0.010078873748141917,0.0074778825930186255,-0.56131658112408,-0.5575776398275707,-0.0015537917814433927,43.52447283021729,58.03881419977516,37.05102784735324,100.01438690461899,860.0,1.170000000000016,1.0,3.7900000000000205,61.0,0.010491349480968915,1.170000000000016,5.0,0.00327309349297828,2.0,2.0,0.0074778825930186255,-0.5575776398275707,-0.56131658112408,43.52447283021729,58.03881419977516,37.05102784735324,100.01438690461899,18.930349018289572,51.29927631378119,51.158316828075215,0.05302670871591574,0.08930814099522569,0.12999999999999545,0.0,0.18999999999999773,1.0,200.0,200.0,2021-10-04 05:00:00,2.2789400278940075,96.0,1.0,best_within_2.0d,295.0,350.33,0.3087071240105566,3.7900000000000205,61.0,0.010491349480968915,1.170000000000016,5.0,0.00327309349297828,0.5204808366215239,4.650188679245295,30.18867924528302,0.012980222135228233,3.6907018867924513,45.35849056603774,0.010274437758769484,1.7169811320754718,0.0017008594546091284,1.331633333333349,16.8,0.003716066911361102,2021-10-04,1.0,1
